Objects
100
,,Global Angle UAV_6_4:UAV_6_4,,,,,,Global Angle pendulum:pendulum,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
783,0,2.66299,1.65861,-0.0188299,-682.949,384.053,1098.13,,,,,,
784,0,2.66308,1.65751,-0.0200549,-690.356,387.314,1098.08,,,,,,
785,0,2.66408,1.65925,-0.021381,-697.681,390.333,1097.92,,,,,,
786,0,2.66542,1.66036,-0.0193686,-705.004,393.254,1097.57,,,,,,
787,0,2.66604,1.66058,-0.0184105,-712.352,396.245,1097.36,,,,,,
788,0,2.66509,1.65967,-0.0221526,-719.76,399.328,1097.25,,,,,,
789,0,2.66423,1.65873,-0.0225636,-727.153,402.252,1096.89,,,,,,
790,0,2.66494,1.65961,-0.0204416,-734.52,405.217,1096.52,,,,,,
791,0,2.66503,1.65909,-0.021036,-742.072,408.302,1096.48,,,,,,
792,0,2.66517,1.6599,-0.0196912,-749.554,411.251,1096.23,,,,,,
793,0,2.66509,1.65888,-0.0204273,-757.005,413.967,1095.74,,,,,,
794,0,2.66427,1.65838,-0.0183712,-764.543,416.877,1095.55,,,,,,
795,0,2.66528,1.65926,-0.0166679,-771.957,419.632,1095.31,,,,,,
796,0,2.66575,1.66078,-0.0162875,-779.394,422.261,1095.02,,,,,,
797,0,2.66763,1.66225,-0.0138136,-786.846,425.077,1094.65,,,,,,
798,0,2.66862,1.66189,-0.0149562,-794.176,427.817,1094.46,,,,,,
799,0,2.67033,1.66395,-0.0147004,-801.626,430.692,1094.19,,,,,,
800,0,2.67176,1.66495,-0.0168578,-808.922,433.477,1093.91,,,,,,
801,0,2.6721,1.66416,-0.0223572,-816.185,436.25,1093.74,,,,,,
802,0,2.67242,1.66398,-0.0268376,-823.421,439.181,1093.47,,,,,,
803,0,2.67419,1.66546,-0.0287588,-830.631,441.986,1093.19,,,,,,
804,0,2.67544,1.66567,-0.0344334,-837.803,444.634,1092.83,,,,,,
805,0,2.67596,1.66606,-0.0376731,-844.958,447.44,1092.61,,,,,,
806,0,2.67675,1.66685,-0.0419516,-852.158,450.128,1092.44,,,,,,
807,0,2.67775,1.66788,-0.0444888,-859.345,452.85,1092.11,,,,,,
808,0,2.67934,1.66851,-0.0484325,-866.505,455.433,1091.84,,,,,,
809,0,2.68032,1.6687,-0.0501663,-873.751,458.098,1091.6,,,,,,
810,0,2.6814,1.66869,-0.0514058,-881.001,460.913,1091.41,,,,,,
811,0,2.68171,1.66834,-0.0544027,-888.322,463.537,1091.2,,,,,,
812,0,2.68212,1.66953,-0.053403,-895.571,466.067,1090.96,,,,,,
813,0,2.68162,1.66952,-0.0560532,-902.874,468.506,1090.63,,,,,,
814,0,2.68259,1.66964,-0.0558303,-910.178,470.996,1090.47,,,,,,
815,0,2.68297,1.67032,-0.0558314,-917.356,473.351,1090.19,,,,,,
816,0,2.6825,1.6695,-0.0569313,-924.608,475.789,1089.9,,,,,,
817,0,2.68445,1.6714,-0.0547542,-931.78,478.185,1089.63,,,,,,
818,0,2.68564,1.67215,-0.0550452,-938.924,480.665,1089.38,,,,,,
819,0,2.68708,1.67361,-0.056596,-946.005,483.132,1089.13,,,,,,
820,0,2.68664,1.67282,-0.0575583,-953.061,485.586,1088.83,,,,,,
821,0,2.68752,1.67438,-0.0588801,-960.012,487.938,1088.52,,,,,,
822,0,2.689,1.67366,-0.0621388,-966.943,490.249,1088.27,,,,,,
823,0,2.68989,1.67495,-0.0641945,-973.815,492.592,1087.87,,,,,,
824,0,2.69056,1.67535,-0.0677639,-980.681,494.979,1087.6,,,,,,
825,0,2.69213,1.67538,-0.0710041,-987.476,497.389,1087.25,,,,,,
826,0,2.69131,1.67556,-0.0734638,-994.255,499.728,1086.93,,,,,,
827,0,2.69251,1.67598,-0.0759153,-1001.02,502.068,1086.56,,,,,,
828,0,2.69221,1.67573,-0.0778225,-1007.89,504.264,1086.31,,,,,,
829,0,2.69353,1.67696,-0.0778251,-1014.63,506.418,1085.87,,,,,,
830,0,2.69383,1.67789,-0.0800692,-1021.34,508.569,1085.57,,,,,,
831,0,2.69446,1.67862,-0.0806134,-1028.07,510.774,1085.32,,,,,,
832,0,2.69395,1.67861,-0.0807543,-1034.75,512.826,1084.91,,,,,,
833,0,2.69473,1.67802,-0.0802355,-1041.48,514.968,1084.62,,,,,,
834,0,2.69519,1.67907,-0.0807286,-1048.11,516.927,1084.29,,,,,,
835,0,2.69581,1.68005,-0.0800747,-1054.65,518.971,1083.85,,,,,,
836,0,2.69628,1.68102,-0.0804779,-1061.11,521.038,1083.52,,,,,,
837,0,2.6967,1.68138,-0.0815211,-1067.6,523.059,1083.2,,,,,,
838,0,2.69653,1.68171,-0.0821147,-1073.94,525.027,1082.8,,,,,,
839,0,2.6974,1.68259,-0.0836248,-1080.36,527.038,1082.48,,,,,,
840,0,2.69742,1.68209,-0.0841929,-1086.69,529.099,1082.15,,,,,,
841,0,2.69742,1.68158,-0.0854153,-1092.96,530.952,1081.76,,,,,,
842,0,2.6964,1.68302,-0.0855096,-1099.11,532.849,1081.27,,,,,,
843,0,2.69607,1.68198,-0.0867694,-1105.24,534.86,1080.88,,,,,,
844,0,2.69502,1.68245,-0.0898946,-1111.45,536.891,1080.6,,,,,,
845,0,2.69445,1.68125,-0.0918744,-1117.59,538.836,1080.25,,,,,,
846,0,2.69396,1.68352,-0.0916685,-1123.61,540.619,1079.78,,,,,,
847,0,2.6939,1.6831,-0.0925197,-1129.7,542.544,1079.45,,,,,,
848,0,2.69313,1.68226,-0.0945437,-1135.68,544.358,1079.15,,,,,,
849,0,2.69378,1.68408,-0.0949271,-1141.51,546.029,1078.8,,,,,,
850,0,2.69344,1.68311,-0.0976476,-1147.43,547.905,1078.52,,,,,,
851,0,2.69293,1.68258,-0.0973313,-1153.28,549.61,1078.18,,,,,,
852,0,2.69463,1.6848,-0.0971495,-1158.99,551.266,1077.67,,,,,,
853,0,2.69315,1.6823,-0.100747,-1164.79,553.013,1077.3,,,,,,
854,0,2.69417,1.68326,-0.0989405,-1170.49,554.807,1077.09,,,,,,
855,0,2.69465,1.68481,-0.0997107,-1176.05,556.419,1076.71,,,,,,
856,0,2.69462,1.6843,-0.100663,-1181.61,558.138,1076.39,,,,,,
857,0,2.69545,1.6845,-0.101607,-1187.15,559.665,1076.01,,,,,,
858,0,2.69703,1.68419,-0.102087,-1192.49,561.079,1075.56,,,,,,
859,0,0.016209,0.0481918,0.0321293,-1197.76,562.47,1074.72,,,,,,
860,0,0.0164198,0.0498459,0.0322169,-1203.21,564.156,1074.36,,,,,,
861,0,0.0155705,0.0495873,0.032665,-1208.54,565.827,1074.01,,,,,,
862,0,0.0149965,0.0490817,0.0325476,-1213.82,567.429,1073.58,,,,,,
863,0,0.0129579,0.048961,0.0323201,-1219.03,568.918,1073.15,,,,,,
864,0,0.0125128,0.0489292,0.0327716,-1224.32,570.563,1072.85,,,,,,
865,0,0.0112579,0.0488756,0.0320495,-1229.44,572.029,1072.33,,,,,,
866,0,0.010267,0.0491149,0.0320182,-1234.56,573.525,1072,,,,,,
867,0,0.0102601,0.049305,0.0324244,-1239.62,575.037,1071.52,,,,,,
868,0,0.0090689,0.0492657,0.0323593,-1244.64,576.483,1071.24,,,,,,
869,0,0.00929269,0.0500061,0.0326035,-1249.55,577.909,1070.78,,,,,,
870,0,0.00955265,0.04942,0.0322846,-1254.39,579.29,1070.41,,,,,,
871,0,0.00967463,0.0503389,0.032313,-1259.25,580.711,1069.99,,,,,,
872,0,0.010626,0.049752,0.0325698,-1264,582.011,1069.54,,,,,,
873,0,0.0101064,0.0509492,0.0314513,-1268.69,583.306,1069.06,,,,,,
874,0,0.009703,0.0500318,0.0321312,-1273.47,584.647,1068.69,,,,,,
875,0,0.0101687,0.049286,0.0318995,-1278.15,586.006,1068.21,,,,,,
876,0,0.0107402,0.0485066,0.0317985,-1282.75,587.29,1067.91,,,,,,
877,0,0.0107591,0.048663,0.0316618,-1287.35,588.493,1067.48,,,,,,
878,0,0.011086,0.0471528,0.0320487,-1291.9,589.804,1067.08,,,,,,
879,0,0.00988676,0.0469636,0.0317113,-1296.43,591.16,1066.7,,,,,,
880,0,0.0107553,0.0458398,0.0318358,-1300.93,592.348,1066.28,,,,,,
881,0,0.0100734,0.0443255,0.0322772,-1305.31,593.671,1065.92,,,,,,
882,0,0.0108034,0.0438316,0.0321676,-1309.63,594.99,1065.6,,,,,,
883,0,0.0125261,0.0414274,0.0340195,-1313.86,595.902,1065.05,,,,,,
884,0,0.0111573,0.0412043,0.0337571,-1318.15,597.142,1064.69,,,,,,
885,0,0.0109375,0.0410249,0.033116,-1322.38,598.441,1064.36,,,,,,
886,0,0.0109038,0.0410652,0.0333373,-1326.57,599.58,1064.04,,,,,,
887,0,0.0109475,0.0412027,0.0337594,-1330.6,600.773,1063.61,,,,,,
888,0,0.0108117,0.0412469,0.0337548,-1334.62,601.964,1063.32,,,,,,
889,0,0.0106927,0.0423312,0.0334348,-1338.53,603.095,1062.98,,,,,,
890,0,0.0101438,0.0436232,0.0333739,-1342.4,604.352,1062.63,,,,,,
891,0,0.0112804,0.043753,0.0341408,-1346.11,605.356,1062.24,,,,,,
892,0,0.0112042,0.0451984,0.0335721,-1349.89,606.44,1061.9,,,,,,
893,0,0.0111772,0.0460123,0.0338515,-1353.57,607.485,1061.59,,,,,,
894,0,0.011148,0.0475038,0.0339757,-1357.24,608.625,1061.21,,,,,,
895,0,0.0114913,0.0473738,0.0340998,-1360.88,609.745,1060.91,,,,,,
896,0,0.0105557,0.0468029,0.0347173,-1364.49,610.764,1060.56,,,,,,
897,0,0.011712,0.0482792,0.0342795,-1368.14,611.782,1060.3,,,,,,
898,0,0.0119558,0.0484478,0.0344392,-1371.57,612.816,1059.86,,,,,,
899,0,0.0119201,0.048428,0.0341889,-1375.12,613.792,1059.5,,,,,,
900,0,0.0109842,0.0482209,0.0345265,-1378.6,614.926,1059.18,,,,,,
901,0,0.0102468,0.0478489,0.0343824,-1382.04,615.984,1058.88,,,,,,
902,0,0.00929788,0.0472356,0.0342745,-1385.52,616.98,1058.55,,,,,,
903,0,0.00895359,0.0460163,0.0341809,-1388.97,618.118,1058.3,,,,,,
904,0,0.00838839,0.0450482,0.0340833,-1392.4,619.077,1057.95,,,,,,
905,0,0.00884889,0.0436787,0.034582,-1395.68,619.975,1057.59,,,,,,
906,0,0.00836312,0.0438308,0.0339669,-1398.92,620.967,1057.27,,,,,,
907,0,0.00852214,0.0433656,0.0341057,-1402.13,621.899,1056.97,,,,,,
908,0,0.00822798,0.0436986,0.0342605,-1405.29,622.749,1056.58,,,,,,
909,0,0.00800313,0.0432746,0.034242,-1408.35,623.738,1056.39,,,,,,
910,0,0.00797468,0.0435037,0.0348075,-1411.37,624.625,1056.01,,,,,,
911,0,0.00894748,0.0433607,0.0345362,-1414.33,625.444,1055.72,,,,,,
912,0,0.00941771,0.0442012,0.034604,-1417.21,626.378,1055.39,,,,,,
913,0,0.00889929,0.0450037,0.0348159,-1420.06,627.194,1055,,,,,,
914,0,0.00894343,0.0450887,0.0346456,-1422.85,628.085,1054.66,,,,,,
915,0,0.00988656,0.0454355,0.0346589,-1425.61,628.892,1054.33,,,,,,
916,0,0.00987504,0.0459438,0.0345828,-1428.32,629.637,1053.98,,,,,,
917,0,0.0108788,0.0461726,0.0347142,-1430.97,630.404,1053.7,,,,,,
918,0,0.011496,0.0460469,0.0347579,-1433.63,631.152,1053.34,,,,,,
919,0,0.0111329,0.0456306,0.0346084,-1436.25,632,1052.96,,,,,,
920,0,0.0102479,0.0450066,0.0348122,-1438.86,632.859,1052.67,,,,,,
921,0,0.00913072,0.0446503,0.034583,-1441.47,633.768,1052.39,,,,,,
922,0,0.00769307,0.043908,0.034792,-1444.04,634.633,1052.02,,,,,,
923,0,0.00773646,0.0424144,0.0349529,-1446.53,635.458,1051.78,,,,,,
924,0,0.00738698,0.0425279,0.0346202,-1449.07,636.302,1051.51,,,,,,
925,0,0.0063148,0.0428015,0.0344399,-1451.4,637.057,1051.17,,,,,,
926,0,0.0059558,0.0434114,0.0344813,-1453.68,637.79,1050.83,,,,,,
927,0,0.00562645,0.0438553,0.033986,-1455.94,638.536,1050.53,,,,,,
928,0,0.00619833,0.0440729,0.0342121,-1458.13,639.229,1050.23,,,,,,
929,0,0.00673239,0.0440508,0.0347818,-1460.31,639.866,1049.85,,,,,,
930,0,0.00626709,0.0442656,0.0348283,-1462.5,640.574,1049.67,,,,,,
931,0,0.0072723,0.0438947,0.0345057,-1464.59,641.246,1049.37,,,,,,
932,0,0.00774613,0.043677,0.0346352,-1466.69,641.826,1049.01,,,,,,
933,0,0.00891077,0.0442344,0.0344939,-1468.75,642.477,1048.71,,,,,,
934,0,0.00946329,0.0434034,0.0347448,-1470.75,643.145,1048.48,,,,,,
935,0,0.00909492,0.0425586,0.035134,-1472.7,643.816,1048.17,,,,,,
936,0,0.00858688,0.0424056,0.0352315,-1474.68,644.389,1047.88,,,,,,
937,0,0.00928728,0.0417244,0.0351196,-1476.59,644.971,1047.59,,,,,,
938,0,0.00940937,0.0408243,0.0346449,-1478.5,645.671,1047.37,,,,,,
939,0,0.00859557,0.0399744,0.0348258,-1480.39,646.334,1047.07,,,,,,
940,0,0.00778067,0.0393221,0.034576,-1482.16,647.075,1046.81,,,,,,
941,0,0.00665664,0.0392239,0.0345108,-1483.96,647.762,1046.52,,,,,,
942,0,0.00603278,0.0381237,0.0349476,-1485.67,648.459,1046.21,,,,,,
943,0,0.00484021,0.0382932,0.0340646,-1487.35,649.112,1045.9,,,,,,
944,0,0.00425412,0.0370453,0.0345035,-1488.99,649.741,1045.62,,,,,,
945,0,0.00366817,0.0364624,0.0348086,-1490.58,650.286,1045.37,,,,,,
946,0,0.00384145,0.0365268,0.0346884,-1492.18,650.867,1045.1,,,,,,
947,0,0.00458322,0.0370604,0.034333,-1493.71,651.414,1044.89,,,,,,
948,0,0.00547122,0.0370708,0.0342076,-1495.17,651.801,1044.53,,,,,,
949,0,0.00519601,0.0376629,0.0344851,-1496.58,652.316,1044.4,,,,,,
950,0,0.00589524,0.0376662,0.0350634,-1497.91,652.767,1044.07,,,,,,
951,0,0.00573564,0.0381657,0.0352382,-1499.26,653.315,1043.77,,,,,,
952,0,0.00670832,0.0383786,0.0347702,-1500.58,653.806,1043.49,,,,,,
953,0,0.00761225,0.038573,0.0348239,-1501.92,654.265,1043.17,,,,,,
954,0,0.00668314,0.0382579,0.0353291,-1503.22,654.878,1042.92,,,,,,
955,0,0.00695838,0.0377307,0.035896,-1504.38,655.404,1042.65,,,,,,
956,0,0.00634904,0.0374223,0.0356278,-1505.59,655.957,1042.39,,,,,,
957,0,0.00590522,0.0379725,0.0357184,-1506.84,656.461,1042.17,,,,,,
958,0,0.00536227,0.0367761,0.0353872,-1507.99,656.873,1041.8,,,,,,
959,0,0.0053603,0.036033,0.0352587,-1509.13,657.369,1041.54,,,,,,
960,0,0.00465695,0.0362462,0.0353117,-1510.33,657.918,1041.34,,,,,,
961,0,0.00488657,0.0340279,0.0359814,-1511.37,658.47,1041.01,,,,,,
962,0,0.00411082,0.0335504,0.036236,-1512.48,658.997,1040.82,,,,,,
963,0,0.00420772,0.0328851,0.0360294,-1513.56,659.446,1040.59,,,,,,
964,0,0.00462284,0.0322711,0.0359299,-1514.55,659.77,1040.32,,,,,,
965,0,0.00509827,0.0317309,0.0358214,-1515.49,660.126,1040.11,,,,,,
966,0,0.00531084,0.0317484,0.0359831,-1516.41,660.48,1039.87,,,,,,
967,0,0.00606677,0.0317171,0.0362195,-1517.3,660.881,1039.72,,,,,,
968,0,0.0062278,0.0315346,0.0364479,-1518.08,661.264,1039.48,,,,,,
969,0,0.00624263,0.0323983,0.036837,-1518.87,661.546,1039.3,,,,,,
970,0,0.00710563,0.0322043,0.0368639,-1519.62,661.976,1039.16,,,,,,
971,0,0.00702851,0.0321945,0.0370493,-1520.43,662.467,1038.96,,,,,,
972,0,0.00687438,0.0319995,0.037344,-1521.17,662.805,1038.71,,,,,,
973,0,0.00665853,0.0313478,0.0370761,-1521.89,663.143,1038.44,,,,,,
974,0,0.00707863,0.0311569,0.0370953,-1522.63,663.506,1038.28,,,,,,
975,0,0.00701533,0.0307522,0.0370312,-1523.33,663.881,1038.12,,,,,,
976,0,0.00721842,0.0301206,0.0370979,-1523.98,664.232,1037.96,,,,,,
977,0,0.00738781,0.0296956,0.0372651,-1524.61,664.517,1037.77,,,,,,
978,0,0.00763083,0.0296285,0.037096,-1525.24,664.786,1037.66,,,,,,
979,0,0.00756554,0.0288589,0.037291,-1525.88,665.055,1037.44,,,,,,
980,0,0.00743845,0.0284328,0.0372329,-1526.46,665.366,1037.29,,,,,,
981,0,0.0077373,0.0275913,0.0375445,-1527.01,665.686,1037.12,,,,,,
982,0,0.00791349,0.0267421,0.0379463,-1527.56,666.049,1037,,,,,,
983,0,0.00794888,0.0255376,0.0382346,-1528.08,666.323,1036.8,,,,,,
984,0,0.00753617,0.0248126,0.0382215,-1528.57,666.623,1036.66,,,,,,
985,0,0.00732964,0.0242151,0.0382291,-1529.05,666.956,1036.56,,,,,,
986,0,0.00680508,0.0243828,0.0381195,-1529.53,667.264,1036.49,,,,,,
987,0,0.00629809,0.0241107,0.0385757,-1529.99,667.516,1036.38,,,,,,
988,0,0.00614587,0.023961,0.0387227,-1530.41,667.758,1036.3,,,,,,
989,0,0.00623364,0.0233741,0.0386546,-1530.8,668.014,1036.21,,,,,,
990,0,0.00633231,0.0236898,0.0388464,-1531.15,668.197,1036.12,,,,,,
991,0,0.0062746,0.0233771,0.0390877,-1531.45,668.393,1036.04,,,,,,
992,0,0.00623859,0.0233621,0.0388579,-1531.72,668.624,1035.96,,,,,,
993,0,0.00641925,0.0234285,0.0388679,-1532.01,668.838,1035.87,,,,,,
994,0,0.00667342,0.0234206,0.0386144,-1532.3,669.031,1035.77,,,,,,
995,0,0.00656562,0.0227415,0.0388808,-1532.59,669.21,1035.66,,,,,,
996,0,0.00639232,0.0219955,0.0389873,-1532.87,669.41,1035.6,,,,,,
997,0,0.00627509,0.0215852,0.0390825,-1533.13,669.604,1035.52,,,,,,
998,0,0.0060708,0.0211104,0.0391169,-1533.38,669.791,1035.49,,,,,,
999,0,0.00601989,0.0203666,0.0390609,-1533.61,669.983,1035.44,,,,,,
1000,0,0.00606289,0.0198989,0.0390859,-1533.85,670.118,1035.38,,,,,,
1001,0,0.00632531,0.019273,0.0392272,-1534.07,670.251,1035.33,,,,,,
1002,0,0.00659045,0.0185097,0.0391643,-1534.26,670.436,1035.26,,,,,,
1003,0,0.00719562,0.0179546,0.0394945,-1534.42,670.55,1035.26,,,,,,
1004,0,0.00786998,0.0176236,0.0395771,-1534.57,670.609,1035.2,,,,,,
1005,0,0.00869706,0.0173668,0.0396327,-1534.69,670.644,1035.2,,,,,,
1006,0,0.00929252,0.0175876,0.0395885,-1534.76,670.649,1035.14,,,,,,
1007,0,0.0100053,0.0179457,0.0398144,-1534.87,670.652,1035.11,,,,,,
1008,0,0.0109255,0.0181809,0.039596,-1534.95,670.659,1035.1,,,,,,
1009,0,0.0119225,0.0183847,0.0396998,-1535.02,670.67,1035.07,,,,,,
1010,0,0.0126116,0.0188141,0.0398472,-1535.02,670.716,1035.05,,,,,,
1011,0,0.0131964,0.019185,0.040026,-1535,670.736,1034.99,,,,,,
1012,0,0.0124206,0.0192627,0.0402882,-1534.99,670.743,1034.93,,,,,,
1013,0,0.0119658,0.0193055,0.0400401,-1535.01,670.831,1034.9,,,,,,
1014,0,0.0115248,0.0188219,0.0402926,-1535.05,670.894,1034.84,,,,,,
1015,0,0.0108148,0.018272,0.0401636,-1535.11,670.966,1034.81,,,,,,
1016,0,0.0106646,0.018303,0.0399492,-1535.18,671.005,1034.75,,,,,,
1017,0,0.0102709,0.0179001,0.0397406,-1535.2,671.033,1034.7,,,,,,
1018,0,0.00898247,0.0171266,0.0398833,-1535.15,671.077,1034.67,,,,,,
1019,0,0.00842414,0.0168596,0.0402765,-1535.11,671.101,1034.64,,,,,,
1020,0,0.00811645,0.0162662,0.0405506,-1535.07,671.104,1034.61,,,,,,
1021,0,0.00774667,0.0170647,0.0402223,-1535.02,671.091,1034.51,,,,,,
1022,0,0.00772744,0.015888,0.040589,-1534.97,671.077,1034.52,,,,,,
1023,0,0.0078419,0.0154626,0.0405479,-1534.9,670.998,1034.52,,,,,,
1024,0,0.00771729,0.0152216,0.0404753,-1534.83,670.854,1034.49,,,,,,
1025,0,0.00783572,0.0150668,0.0403032,-1534.73,670.724,1034.5,,,,,,
1026,0,0.00795442,0.0153613,0.0400729,-1534.62,670.59,1034.46,,,,,,
1027,0,0.00799381,0.0155049,0.040107,-1534.52,670.498,1034.41,,,,,,
1028,0,0.00867254,0.015981,0.0400322,-1534.36,670.406,1034.43,,,,,,
1029,0,0.00871475,0.0160254,0.0397055,-1534.19,670.266,1034.42,,,,,,
1030,0,0.00850788,0.0160337,0.0397781,-1534.05,670.138,1034.41,,,,,,
1031,0,0.00876878,0.0162886,0.039888,-1533.89,669.948,1034.39,,,,,,
1032,0,0.00940291,0.0165809,0.039694,-1533.7,669.767,1034.38,,,,,,
1033,0,0.00930041,0.0170951,0.0396486,-1533.49,669.63,1034.36,,,,,,
1034,0,0.00959871,0.0171727,0.0394524,-1533.28,669.437,1034.36,,,,,,
1035,0,0.00990606,0.0172994,0.039264,-1533.1,669.286,1034.33,,,,,,
1036,0,0.00846523,0.017056,0.0389292,-1532.91,669.146,1034.3,,,,,,
1037,0,0.00723782,0.0166928,0.038656,-1532.73,669.016,1034.31,,,,,,
1038,0,0.00616414,0.016712,0.0383504,-1532.47,668.875,1034.31,,,,,,
1039,0,0.00546084,0.0165024,0.0382747,-1532.27,668.747,1034.28,,,,,,
1040,0,0.00523527,0.0163579,0.0381742,-1532.06,668.62,1034.3,,,,,,
1041,0,0.0048052,0.0156935,0.0381322,-1531.86,668.465,1034.25,,,,,,
1042,0,0.00486171,0.0149641,0.0381304,-1531.66,668.201,1034.24,,,,,,
1043,0,0.00570492,0.0140123,0.0382105,-1531.45,667.938,1034.28,,,,,,
1044,0,0.00659477,0.0140913,0.0376164,-1531.2,667.613,1034.33,,,,,,
1045,0,0.00726236,0.0136016,0.037271,-1530.95,667.293,1034.34,,,,,,
1046,0,0.0082525,0.0130775,0.0372305,-1530.71,666.922,1034.33,,,,,,
1047,0,0.00889283,0.0128989,0.0370144,-1530.43,666.619,1034.33,,,,,,
1048,0,0.00913768,0.0125624,0.0369533,-1530.19,666.322,1034.36,,,,,,
1049,0,0.00908088,0.0122516,0.0367473,-1529.91,666.072,1034.38,,,,,,
1050,0,0.00812858,0.0125183,0.0364877,-1529.62,665.812,1034.42,,,,,,
1051,0,0.00732498,0.0122824,0.0362734,-1529.35,665.567,1034.42,,,,,,
1052,0,0.00669236,0.012243,0.0360686,-1529.09,665.332,1034.45,,,,,,
1053,0,0.00564792,0.01202,0.0359634,-1528.81,665.109,1034.44,,,,,,
1054,0,0.00485831,0.0117105,0.0356751,-1528.52,664.905,1034.44,,,,,,
1055,0,0.00424024,0.0113274,0.0355068,-1528.24,664.714,1034.47,,,,,,
1056,0,0.00333509,0.0108605,0.0352851,-1527.93,664.49,1034.52,,,,,,
1057,0,0.00281578,0.0103984,0.0352129,-1527.64,664.178,1034.55,,,,,,
1058,0,0.0024217,0.00994016,0.0349193,-1527.34,663.869,1034.58,,,,,,
1059,0,0.00252047,0.00992095,0.0346245,-1527.04,663.556,1034.62,,,,,,
1060,0,0.00295177,0.00951311,0.0345944,-1526.71,663.228,1034.69,,,,,,
1061,0,0.00362947,0.00918659,0.0345521,-1526.35,662.9,1034.69,,,,,,
1062,0,0.00408639,0.00939175,0.0341326,-1526.02,662.512,1034.76,,,,,,
1063,0,0.00473788,0.00882467,0.0340916,-1525.68,662.136,1034.84,,,,,,
1064,0,0.00404162,0.00933711,0.0338366,-1525.33,661.696,1034.91,,,,,,
1065,0,0.00441416,0.00938947,0.0335619,-1525,661.262,1034.99,,,,,,
1066,0,0.00459469,0.00960803,0.0331999,-1524.63,660.851,1035.03,,,,,,
1067,0,0.00456495,0.00952574,0.0329811,-1524.27,660.487,1035.08,,,,,,
1068,0,0.00431081,0.00947366,0.0326183,-1523.93,660.183,1035.15,,,,,,
1069,0,0.00336917,0.00926369,0.03249,-1523.58,659.894,1035.2,,,,,,
1070,0,0.00271583,0.00943923,0.0322605,-1523.21,659.58,1035.29,,,,,,
1071,0,0.00184671,0.00915108,0.0321381,-1522.88,659.262,1035.36,,,,,,
1072,0,0.00103605,0.00819377,0.0320276,-1522.57,658.93,1035.42,,,,,,
1073,0,0.00100315,0.00734974,0.0318286,-1522.28,658.583,1035.47,,,,,,
1074,0,0.00134986,0.0068477,0.0316352,-1522,658.247,1035.52,,,,,,
1075,0,0.00185884,0.00625445,0.0316167,-1521.74,657.852,1035.65,,,,,,
1076,0,0.00161785,0.00577523,0.0313823,-1521.42,657.403,1035.71,,,,,,
1077,0,0.00154036,0.00470829,0.0315137,-1521.14,656.973,1035.81,,,,,,
1078,0,0.00166406,0.00410884,0.0313778,-1520.83,656.559,1035.88,,,,,,
1079,0,0.00182217,0.00367331,0.0312726,-1520.49,656.119,1035.96,,,,,,
1080,0,0.00218099,0.00393764,0.0308063,-1520.14,655.734,1036.04,,,,,,
1081,0,0.00221869,0.00424352,0.0305487,-1519.76,655.356,1036.06,,,,,,
1082,0,0.00188195,0.00453139,0.0304483,-1519.4,654.961,1036.14,,,,,,
1083,0,0.00205381,0.00473127,0.0302308,-1519.04,654.483,1036.21,,,,,,
1084,0,0.00191143,0.0050151,0.0297211,-1518.68,654.052,1036.25,,,,,,
1085,0,0.00158348,0.00454497,0.0295128,-1518.35,653.614,1036.28,,,,,,
1086,0,0.00143529,0.00460008,0.0291832,-1517.98,653.247,1036.34,,,,,,
1087,0,0.00186941,0.00473969,0.0290543,-1517.65,652.862,1036.42,,,,,,
1088,0,0.00109575,0.00468538,0.0288284,-1517.3,652.44,1036.46,,,,,,
1089,0,0.000473428,0.00486954,0.0288311,-1516.95,652.048,1036.48,,,,,,
1090,0,0.000303103,0.00538905,0.0284577,-1516.62,651.606,1036.51,,,,,,
1091,0,-0.000510918,0.00496431,0.028452,-1516.3,651.242,1036.55,,,,,,
1092,0,-0.000705475,0.0045383,0.0278401,-1516.03,650.893,1036.56,,,,,,
1093,0,-0.00122542,0.0039319,0.0276297,-1515.78,650.529,1036.61,,,,,,
1094,0,-0.00125233,0.0035186,0.02746,-1515.54,650.15,1036.66,,,,,,
1095,0,-0.00125087,0.00295565,0.0271847,-1515.26,649.676,1036.71,,,,,,
1096,0,-0.00106471,0.00260168,0.0269993,-1515,649.206,1036.75,,,,,,
1097,0,-0.000953711,0.00277224,0.0268379,-1514.77,648.74,1036.86,,,,,,
1098,0,-0.00112482,0.00221705,0.0266989,-1514.51,648.36,1036.89,,,,,,
1099,0,-0.00119959,0.00178172,0.0264533,-1514.26,647.913,1036.91,,,,,,
1100,0,-0.000406745,0.000523051,0.026813,-1514.01,647.448,1036.89,,,,,,
1101,0,0.00035895,-0.000281197,0.0267187,-1513.77,646.956,1036.94,,,,,,
1102,0,0.000818699,0.000154514,0.0263146,-1513.5,646.453,1036.93,,,,,,
1103,0,0.000811431,0.000374868,0.0259409,-1513.2,645.987,1036.94,,,,,,
1104,0,0.000942031,0.000287592,0.0257142,-1512.98,645.569,1036.96,,,,,,
1105,0,0.000717863,-0.000109783,0.0250857,-1512.75,645.159,1036.98,,,,,,
1106,0,0.000440329,-0.000443682,0.0247308,-1512.53,644.749,1037.01,,,,,,
1107,0,0.000331801,-0.000389699,0.0243557,-1512.33,644.328,1037.1,,,,,,
